date,sector,sector_weight,sector_share
2023-03-21,Communication Services,0.18659461085981824,0.0932973054299091
2023-03-21,Consumer Discretionary,0.24715806688829325,0.1235790334441466
2023-03-21,Consumer Staples,0.060207118725483594,0.03010355936274179
2023-03-21,Energy,0.18068472021759768,0.09034236010879883
2023-03-21,Financials,0.20282928029021777,0.10141464014510886
2023-03-21,Health Care,0.16312919732214076,0.08156459866107037
2023-03-21,Industrials,0.32111153869075243,0.1605557693453762
2023-03-21,Information Technology,0.3269333419921416,0.16346667099607076
2023-03-21,Materials,0.12454349359748167,0.06227174679874082
2023-03-21,Real Estate,0.08284444526766001,0.04142222263383
2023-03-21,Utilities,0.10396418614841332,0.05198209307420665
2023-03-22,Communication Services,0.0,0.0
2023-03-22,Consumer Discretionary,0.0,0.0
2023-03-22,Consumer Staples,0.0,0.0
2023-03-22,Energy,0.0,0.0
2023-03-22,Financials,0.0,0.0
2023-03-22,Health Care,0.0,0.0
2023-03-22,Industrials,0.0,0.0
2023-03-22,Information Technology,0.0,0.0
2023-03-22,Materials,0.0,0.0
2023-03-22,Real Estate,0.0,0.0
2023-03-22,Utilities,0.0,0.0
2023-03-23,Communication Services,0.18659461085981824,0.0932973054299091
2023-03-23,Consumer Discretionary,0.24715806688829325,0.1235790334441466
2023-03-23,Consumer Staples,0.060207118725483594,0.03010355936274179
2023-03-23,Energy,0.18068472021759768,0.09034236010879883
2023-03-23,Financials,0.20282928029021777,0.10141464014510886
2023-03-23,Health Care,0.16312919732214076,0.08156459866107037
2023-03-23,Industrials,0.32111153869075243,0.1605557693453762
2023-03-23,Information Technology,0.3269333419921416,0.16346667099607076
2023-03-23,Materials,0.12454349359748167,0.06227174679874082
2023-03-23,Real Estate,0.08284444526766001,0.04142222263383
2023-03-23,Utilities,0.10396418614841332,0.05198209307420665
2023-03-24,Communication Services,0.18659461085981824,0.0932973054299091
2023-03-24,Consumer Discretionary,0.24715806688829325,0.1235790334441466
2023-03-24,Consumer Staples,0.060207118725483594,0.03010355936274179
2023-03-24,Energy,0.18068472021759768,0.09034236010879883
2023-03-24,Financials,0.20282928029021777,0.10141464014510886
2023-03-24,Health Care,0.16312919732214076,0.08156459866107037
2023-03-24,Industrials,0.32111153869075243,0.1605557693453762
2023-03-24,Information Technology,0.3269333419921416,0.16346667099607076
2023-03-24,Materials,0.12454349359748167,0.06227174679874082
2023-03-24,Real Estate,0.08284444526766001,0.04142222263383
2023-03-24,Utilities,0.10396418614841332,0.05198209307420665
2023-03-27,Communication Services,0.14314542048612322,0.07157271024306161
2023-03-27,Consumer Discretionary,0.2655442970304131,0.13277214851520655
2023-03-27,Consumer Staples,0.021073025048809507,0.010536512524404754
2023-03-27,Energy,0.039174108029125035,0.019587054014562517
2023-03-27,Financials,0.28319470807036,0.14159735403518
2023-03-27,Health Care,0.2686096345891574,0.1343048172945787
2023-03-27,Industrials,0.36700914730638007,0.18350457365319003
2023-03-27,Information Technology,0.2862643324692361,0.14313216623461805
2023-03-27,Materials,0.12526523274545853,0.06263261637272927
2023-03-27,Real Estate,0.11861077933110267,0.059305389665551336
2023-03-27,Utilities,0.0821093148938344,0.0410546574469172
2023-03-28,Communication Services,0.14314542048612322,0.07157271024306161
2023-03-28,Consumer Discretionary,0.2655442970304131,0.13277214851520655
2023-03-28,Consumer Staples,0.021073025048809507,0.010536512524404754
2023-03-28,Energy,0.039174108029125035,0.019587054014562517
2023-03-28,Financials,0.28319470807036,0.14159735403518
2023-03-28,Health Care,0.2686096345891574,0.1343048172945787
2023-03-28,Industrials,0.36700914730638007,0.18350457365319003
2023-03-28,Information Technology,0.2862643324692361,0.14313216623461805
2023-03-28,Materials,0.12526523274545853,0.06263261637272927
2023-03-28,Real Estate,0.11861077933110267,0.059305389665551336
2023-03-28,Utilities,0.0821093148938344,0.0410546574469172
2023-03-29,Communication Services,0.14314542048612322,0.07233668768018589
2023-03-29,Consumer Discretionary,0.2655442970304131,0.1341893775875675
2023-03-29,Consumer Staples,0.021073025048809507,0.010648980779516037
2023-03-29,Energy,0.039174108029125035,0.019796129055538923
2023-03-29,Financials,0.28319470807036,0.1431087846247442
2023-03-29,Health Care,0.2686096345891574,0.13573840629465578
2023-03-29,Industrials,0.36700914730638007,0.1854633279521966
2023-03-29,Information Technology,0.2862643324692361,0.14465997963107347
2023-03-29,Materials,0.1041424121788885,0.052627021657152766
2023-03-29,Real Estate,0.11861077933110267,0.059938423952648735
2023-03-29,Utilities,0.0821093148938344,0.041492880784720056
2023-03-30,Communication Services,0.14314542048612322,0.07157271024306161
